Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
123	&scorr;&sweep;&if -W 300 -y -K 6;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	20.912	4.613(23%)	16.299(77%)	23	7235	0	7235	2784	0	2414	   7078
124	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.422	4.843(22%)	17.579(78%)	22	7361	0	7361	2784	0	2414	   7361
125	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	23.851	5.215(22%)	18.636(78%)	22	7529	0	7529	2784	0	2414	   7641
126	&scorr;&sweep;&synch2;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	19.734	5.281(27%)	14.453(73%)	27	7497	0	7497	2784	0	2878	   7560
127	&scorr;&sweep;&if -W 300 -x -K 6;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	19.784	4.334(22%)	15.450(78%)	22	7544	0	7544	2784	0	2414	   7448
128	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	18.761	4.099(22%)	14.662(78%)	22	7793	0	7793	2784	0	2414	   7715
129	&scorr;&sweep;&if -W 300 -y -K 6;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;										1yosys-abc: src/map/if/ifReduce	  10802
130	&scorr;&sweep;&dc2;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	20.631	4.458(22%)	16.173(78%)	22	7473	0	7473	2784	0	2414	   7383
131	&scorr;&sweep;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	19.990	4.334(22%)	15.656(78%)	22	7698	0	7698	2784	0	2878	   7599
132	&scorr;&sweep;&b;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	19.997	4.575(23%)	15.422(77%)	23	7785	0	7785	2784	0	2879	   7733
133	&scorr;&sweep;&b;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	20.185	4.640(23%)	15.545(77%)	23	7328	0	7328	2784	0	2414	   7245
134	&scorr;&sweep;&dch -f;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;	23.359	4.967(22%)	18.392(78%)	22	7448	0	7448	2784	0	2879	   7316
135	&scorr;&sweep;&syn3;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	19.313	4.117(22%)	15.196(78%)	22	7813	0	7813	2784	0	2878	   7816
136	&scorr;&sweep;&dch -f;&syn4;&if -W 300 -K 6 -v;&mfs;	19.417	4.516(24%)	14.901(76%)	24	7627	0	7627	2784	0	2878	   7558
137	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	19.017	4.392(24%)	14.625(76%)	24	7630	0	7630	2784	0	2414	   7564
138	&scorr;&sweep;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.037	4.223(22%)	15.814(78%)	22	7825	0	7825	2784	0	2414	   7806
139	&scorr;&sweep;&b -d;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;										1533	   7876
140	&scorr;&sweep;&syn2;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	18.893	4.268(23%)	14.625(77%)	23	7658	0	7658	2784	0	2414	   7522
141	&scorr;&sweep;&dch -f;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	19.811	4.451(23%)	15.360(77%)	23	7548	0	7548	2784	0	2877	   7637
142	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	26.359	5.587(22%)	20.772(78%)	22	7678	0	7678	2784	0	2414	   7572
143	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;										1533	   8178
144	&scorr;&sweep;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	21.097	4.706(23%)	16.391(77%)	23	7652	0	7652	2784	0	2877	   7493
145	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;	18.731	4.099(22%)	14.632(78%)	22	7826	0	7826	2784	0	2414	   7719
146	&scorr;&sweep;&b;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	21.064	4.595(22%)	16.469(78%)	22	7205	0	7205	2784	0	2414	   7121
147	&scorr;&sweep;&dch -f;&syn3;&b;&if -W 300 -K 6 -v;&mfs;	22.420	4.719(22%)	17.701(78%)	22	7347	0	7347	2784	0	2879	   7213
148	&scorr;&sweep;&dc2;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	21.916	4.967(23%)	16.949(77%)	23	7327	0	7327	2784	0	2414	   7297
149	&scorr;&sweep;&b;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&b;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   8003
150	&scorr;&sweep;&dch;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	19.808	4.034(21%)	15.774(79%)	21	7551	0	7551	2784	0	2414	   7548
151	&scorr;&sweep;&b -d;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	23.626	5.091(22%)	18.535(78%)	22	7583	0	7583	2784	0	2879	   7427
152	&scorr;&sweep;&b -d;&dch -f;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   7828
153	&scorr;&sweep;&dch;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   8305
154	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	20.303	4.458(22%)	15.845(78%)	22	7505	0	7505	2784	0	2414	   7376
155	&scorr;&sweep;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	20.986	4.595(22%)	16.391(78%)	22	7320	0	7320	2784	0	2414	   7245
156	&scorr;&sweep;&syn2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.950	4.241(23%)	14.709(77%)	23	7543	0	7543	2784	0	2414	   7381
157	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;	20.238	4.524(23%)	15.714(77%)	23	7459	0	7459	2784	0	2414	   7363
158	&scorr;&sweep;&synch2;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	20.329	4.458(22%)	15.871(78%)	22	7595	0	7595	2784	0	2876	   7470
159	&scorr;&sweep;&dch -f;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&synch2;&dch;&if -W 300 -K 6 -v;&mfs;	17.095	4.609(27%)	12.486(73%)	27	7359	0	7359	2784	0	2415	   7547
160	&scorr;&sweep;&b -d;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	24.497	5.339(22%)	19.158(78%)	22	7441	0	7441	2784	0	2414	   7379
161	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&synch2;&b;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   7851
162	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;	24.612	5.463(23%)	19.149(77%)	23	7363	0	7363	2784	0	2878	   7264
163	&scorr;&sweep;&syn3;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   7761
164	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	22.905	4.967(22%)	17.938(78%)	22	7435	0	7435	2784	0	2414	   7304
165	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	24.315	5.339(22%)	18.976(78%)	22	7525	0	7525	2784	0	2414	   7395
166	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	27.567	6.083(23%)	21.484(77%)	23	7447	0	7447	2784	0	2415	   7478
167	&scorr;&sweep;&b;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	19.918	4.347(22%)	15.571(78%)	22	7356	0	7356	2784	0	2876	   7196
168	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&b;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	20.203	4.282(22%)	15.921(78%)	22	7478	0	7478	2784	0	2414	   7360
169	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	19.639	4.223(22%)	15.416(78%)	22	7275	0	7275	2784	0	2414	   7225
170	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	27.955	5.959(22%)	21.996(78%)	22	7254	0	7254	2784	0	2414	   7273
171	&scorr;&sweep;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	19.683	4.334(23%)	15.349(77%)	23	7597	0	7597	2784	0	2875	   7391
172	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	26.287	5.835(23%)	20.452(77%)	23	7302	0	7302	2784	0	2414	   7209
173	&scorr;&sweep;&b -d;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	23.363	5.091(22%)	18.272(78%)	22	7307	0	7307	2784	0	2414	   7237
174	&scorr;&sweep;&dc2;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	24.100	5.091(22%)	19.009(78%)	22	7587	0	7587	2784	0	2880	   7699
175	&scorr;&sweep;&if -W 300 -g -K 6;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	25.453	5.587(22%)	19.866(78%)	22	7300	0	7300	2784	0	2414	   7249
176	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	20.205	4.640(23%)	15.565(77%)	23	7332	0	7332	2784	0	2414	   7228
177	&scorr;&sweep;&dch;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	21.317	4.471(21%)	16.846(79%)	21	7302	0	7302	2784	0	2414	   7243
178	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.026	4.471(23%)	15.555(77%)	23	7289	0	7289	2784	0	2414	   7133
179	&scorr;&sweep;&dch -f;&syn4;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -K 6 -v;&mfs;	18.311	4.034(23%)	14.277(77%)	23	7196	0	7196	2784	0	2415	   7060
180	&scorr;&sweep;&syn4;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.589	4.347(23%)	15.242(77%)	23	7559	0	7559	2784	0	2414	   7502
181	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&dch -f;&synch2;&if -W 300 -K 6 -v;&mfs;	19.543	4.471(23%)	15.072(77%)	23	7348	0	7348	2784	0	2414	   7302
182	&scorr;&sweep;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   7971
183	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&mfs;	27.481	5.835(22%)	21.646(78%)	22	7443	0	7443	2784	0	2877	   7420
184	&scorr;&sweep;&synch2;&dch;&if -W 300 -K 6 -v;&mfs;	20.024	4.471(23%)	15.553(77%)	23	7350	0	7350	2784	0	2876	   7441
185	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	25.752	5.587(22%)	20.165(78%)	22	7378	0	7378	2784	0	2414	   7286
186	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	21.477	4.530(22%)	16.947(78%)	22	7391	0	7391	2784	0	2414	   7581
187	&scorr;&sweep;&syn4;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	19.258	4.640(25%)	14.618(75%)	25	7780	0	7780	2784	0	2414	   7717
188	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	23.984	5.339(23%)	18.645(77%)	23	7316	0	7316	2784	0	2414	   7228
189	&scorr;&sweep;&dc2;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.186	4.843(22%)	17.343(78%)	22	7362	0	7362	2784	0	2414	   7277
190	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	23.667	5.215(23%)	18.452(77%)	23	7510	0	7510	2784	0	2414	   7508
191	&scorr;&sweep;&syn3;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	20.185	4.640(23%)	15.545(77%)	23	7324	0	7324	2784	0	2414	   7246
192	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   8235
193	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	21.470	4.595(22%)	16.875(78%)	22	7351	0	7351	2784	0	2414	   7270
194	&scorr;&sweep;&syn4;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	18.084	5.215(29%)	12.869(71%)	29	7692	0	7692	2784	0	2878	   7723
195	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   7817
196	&scorr;&sweep;&syn2;&synch2;&if -W 300 -K 6 -v;&mfs;	21.448	4.530(22%)	16.918(78%)	22	7414	0	7414	2784	0	2414	   7333
197	&scorr;&sweep;&b -d;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.377	4.210(22%)	15.167(78%)	22	7799	0	7799	2784	0	2414	   7762
198	&scorr;&sweep;&syn2;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;	19.676	4.223(22%)	15.453(78%)	22	7808	0	7808	2784	0	2414	   7809
199	&scorr;&sweep;&b;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	20.244	4.471(23%)	15.773(77%)	23	7372	0	7372	2784	0	2415	   7539
200	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;										1533	   7842
201	&scorr;&sweep;&syn2;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;	20.758	4.582(23%)	16.176(77%)	23	7390	0	7390	2784	0	2414	   7295
202	&scorr;&sweep;&b;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	26.186	5.711(22%)	20.475(78%)	22	7396	0	7396	2784	0	2414	   7500
203	&scorr;&sweep;&dc2;&b;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.652	4.524(22%)	16.128(78%)	22	7549	0	7549	2784	0	2414	   7414
204	&scorr;&sweep;&dch;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	22.799	4.843(22%)	17.956(78%)	22	7613	0	7613	2784	0	2881	   7671
205	&scorr;&sweep;&dch -f;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;	21.832	4.719(22%)	17.113(78%)	22	7281	0	7281	2784	0	2880	   7239
206	&scorr;&sweep;&dc2;&b;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   8135
207	&scorr;&sweep;&synch2;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	20.611	4.595(23%)	16.016(77%)	23	7258	0	7258	2784	0	2414	   7172
208	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   7821
209	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   8118
210	&scorr;&sweep;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	25.110	5.463(22%)	19.647(78%)	22	7394	0	7394	2784	0	2414	   7333
211	&scorr;&sweep;&b;&if -W 300 -K 6 -v;&mfs;	22.518	4.967(23%)	17.551(77%)	23	7354	0	7354	2784	0	2877	   7289
212	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   7710
213	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   7991
214	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	23.667	5.215(23%)	18.452(77%)	23	7510	0	7510	2784	0	2414	   7508
215	&scorr;&sweep;&syn3;&if -W 300 -K 6 -v;&mfs;	22.577	4.967(23%)	17.610(77%)	23	7305	0	7305	2784	0	2878	   7222
216	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;	21.173	4.719(23%)	16.454(77%)	23	7274	0	7274	2784	0	2414	   7190
217	&scorr;&sweep;&syn3;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	20.629	4.530(22%)	16.099(78%)	22	7268	0	7268	2784	0	2414	   7169
218	&scorr;&sweep;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	27.893	6.083(22%)	21.810(78%)	22	7379	0	7379	2784	0	2880	   7481
219	&scorr;&sweep;&syn2;&b;&b -d;&if -W 300 -K 6 -v;&mfs;										1533	   7746
220	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;	26.882	5.835(22%)	21.047(78%)	22	7476	0	7476	2784	0	2414	   7405
221	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	18.843	4.144(22%)	14.699(78%)	22	7716	0	7716	2784	0	2415	   7748
222	&scorr;&sweep;&b -d;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.945	5.470(29%)	13.475(71%)	29	7421	0	7421	2784	0	2414	   7311
223	&scorr;&sweep;&syn4;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.037	4.964(30%)	12.073(70%)	30	7416	0	7416	2784	0	2414	   7304
224	&scorr;&sweep;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	22.270	4.843(22%)	17.427(78%)	22	7290	0	7290	2784	0	2414	   7244
225	&scorr;&sweep;&synch2;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;										1533	   7765
226	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	28.879	6.331(22%)	22.548(78%)	22	7449	0	7449	2784	0	2414	   7486
227	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	21.697	4.843(23%)	16.854(77%)	23	7317	0	7317	2784	0	2414	   7232
228	&scorr;&sweep;&dc2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	17.859	5.025(29%)	12.834(71%)	29	7316	0	7316	2784	0	2418	   7306
229	&scorr;&sweep;&syn3;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	18.651	4.334(24%)	14.317(76%)	24	7831	0	7831	2784	0	2414	   7813
230	&scorr;&sweep;&syn3;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	19.814	4.347(22%)	15.467(78%)	22	7342	0	7342	2784	0	2878	   7213
231	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	21.195	4.706(23%)	16.489(77%)	23	7351	0	7351	2784	0	2414	   7238
232	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	21.096	4.582(22%)	16.514(78%)	22	7379	0	7379	2784	0	2414	   7319
233	&scorr;&sweep;&syn3;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	21.216	4.595(22%)	16.621(78%)	22	7273	0	7273	2784	0	2414	   7196
234	&scorr;&sweep;&syn2;&b;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;	18.808	5.025(27%)	13.783(73%)	27	7589	0	7589	2784	0	2414	   7740
235	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	21.594	4.823(23%)	16.771(77%)	23	7347	0	7347	2784	0	2414	   7239
236	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.574	5.306(28%)	14.268(72%)	28	7743	0	7743	2784	0	2414	   7712
237	&scorr;&sweep;&b;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	18.770	4.099(22%)	14.671(78%)	22	7233	0	7233	2784	0	2414	   7114
238	&scorr;&sweep;&dch;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;	22.365	4.719(22%)	17.646(78%)	22	7400	0	7400	2784	0	2881	   7502
239	&scorr;&sweep;&synch2;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;	21.184	4.719(23%)	16.465(77%)	23	7362	0	7362	2784	0	2877	   7490
240	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	18.222	4.851(27%)	13.371(73%)	27	7717	0	7717	2784	0	2414	   7869
241	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	25.527	5.587(22%)	19.940(78%)	22	7349	0	7349	2784	0	2414	   7358
242	&scorr;&sweep;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	21.658	4.471(21%)	17.187(79%)	21	7499	0	7499	2784	0	2880	   7390
243	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;	25.894	5.587(22%)	20.307(78%)	22	7702	0	7702	2784	0	2414	   7603
244	&scorr;&sweep;&dch -f;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	22.508	4.843(22%)	17.665(78%)	22	7433	0	7433	2784	0	2879	   7323
245	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	21.085	4.699(23%)	16.386(77%)	23	7508	0	7508	2784	0	2878	   7425
246	&scorr;&sweep;&syn2;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	19.516	3.851(20%)	15.665(80%)	20	7733	0	7733	2784	0	2414	   7726
247	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&b;&syn2;&if -W 300 -K 6 -v;&mfs;										1533	   7698
248	&scorr;&sweep;&b;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	20.830	4.595(23%)	16.235(77%)	23	7310	0	7310	2784	0	2414	   7253
249	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	19.961	4.158(21%)	15.803(79%)	21	7594	0	7594	2784	0	2415	   7555
