Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
124	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	2.822	0.875(32%)	1.947(68%)	32	661	0	661	703	703	1205	    636
125	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	3.218	0.999(32%)	2.219(68%)	32	671	0	671	703	703	1205	    641
126	&scorr;&sweep;&synch2;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	661	0	661	703	703	1508	    634
127	&scorr;&sweep;&if -W 300 -x -K 6;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	2.826	0.875(31%)	1.951(69%)	31	688	0	688	703	703	1205	    663
128	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	2.822	0.875(32%)	1.947(68%)	32	667	0	667	703	703	1205	    640
129	&scorr;&sweep;&if -W 300 -y -K 6;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;	3.645	1.247(35%)	2.398(65%)	35	679	0	679	703	703	1205	    651
130	&scorr;&sweep;&dc2;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;										1170	    669
131	&scorr;&sweep;&syn4;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;	3.080	1.123(37%)	1.957(63%)	37	672	0	672	703	703	1508	    646
132	&scorr;&sweep;&b;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	2.930	0.999(35%)	1.931(65%)	35	670	0	670	703	703	1508	    644
133	&scorr;&sweep;&b;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	2.830	0.875(31%)	1.955(69%)	31	658	0	658	703	703	1205	    631
134	&scorr;&sweep;&dch -f;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;										1170	    671
135	&scorr;&sweep;&syn3;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	670	0	670	703	703	1508	    645
136	&scorr;&sweep;&dch -f;&syn4;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	673	0	673	703	703	1508	    646
137	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	2.823	0.875(31%)	1.948(69%)	31	674	0	674	703	703	1205	    648
138	&scorr;&sweep;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	2.828	0.875(31%)	1.953(69%)	31	670	0	670	703	703	1205	    641
139	&scorr;&sweep;&b -d;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	2.832	0.875(31%)	1.957(69%)	31	663	0	663	703	703	1205	    633
140	&scorr;&sweep;&syn2;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	3.089	1.123(37%)	1.966(63%)	37	675	0	675	703	703	1205	    647
141	&scorr;&sweep;&dch -f;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	666	0	666	703	703	1508	    638
142	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	3.064	1.123(37%)	1.941(63%)	37	668	0	668	703	703	1205	    639
143	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;	2.940	0.999(34%)	1.941(66%)	34	662	0	662	703	703	1205	    634
144	&scorr;&sweep;&dch -f;&dch;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	3.206	0.999(32%)	2.207(68%)	32	673	0	673	703	703	1508	    645
145	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;	3.081	1.123(37%)	1.958(63%)	37	673	0	673	703	703	1205	    644
146	&scorr;&sweep;&b;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	2.827	0.875(31%)	1.952(69%)	31	655	0	655	703	703	1205	    626
147	&scorr;&sweep;&dch -f;&syn3;&b;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	664	0	664	703	703	1508	    637
148	&scorr;&sweep;&dc2;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	2.823	0.875(31%)	1.948(69%)	31	663	0	663	703	703	1205	    641
149	&scorr;&sweep;&b;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&b;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b;&b -d;&if -W 300 -K 6 -v;&mfs;	2.944	0.999(34%)	1.945(66%)	34	659	0	659	703	703	1205	    632
150	&scorr;&sweep;&dch;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	2.820	0.875(32%)	1.945(68%)	32	674	0	674	703	703	1205	    647
151	&scorr;&sweep;&b -d;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	3.081	1.123(37%)	1.958(63%)	37	673	0	673	703	703	1508	    645
152	&scorr;&sweep;&b -d;&dch -f;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	3.259	0.999(31%)	2.260(69%)	31	660	0	660	703	703	1205	    631
153	&scorr;&sweep;&dch;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	3.220	0.999(32%)	2.221(68%)	32	674	0	674	703	703	1205	    648
154	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	2.832	0.875(31%)	1.957(69%)	31	687	0	687	703	703	1205	    659
155	&scorr;&sweep;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	2.821	0.875(32%)	1.946(68%)	32	658	0	658	703	703	1205	    630
156	&scorr;&sweep;&syn2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	2.832	0.875(31%)	1.957(69%)	31	691	0	691	703	703	1205	    662
157	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;	2.836	0.875(31%)	1.961(69%)	31	664	0	664	703	703	1205	    635
158	&scorr;&sweep;&synch2;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	693	0	693	703	703	1508	    666
159	&scorr;&sweep;&dch -f;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&synch2;&dch;&if -W 300 -K 6 -v;&mfs;	2.825	0.875(31%)	1.950(69%)	31	660	0	660	703	703	1205	    631
160	&scorr;&sweep;&b -d;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	3.084	1.123(37%)	1.961(63%)	37	677	0	677	703	703	1205	    651
161	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&synch2;&b;&if -W 300 -K 6 -v;&mfs;&st;&b;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;	2.830	0.875(31%)	1.955(69%)	31	669	0	669	703	703	1205	    640
162	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	664	0	664	703	703	1508	    639
163	&scorr;&sweep;&syn3;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;	2.831	0.875(31%)	1.956(69%)	31	660	0	660	703	703	1205	    631
164	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	3.080	1.123(37%)	1.957(63%)	37	673	0	673	703	703	1205	    645
165	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;	2.830	0.875(31%)	1.955(69%)	31	667	0	667	703	703	1205	    638
166	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	3.074	1.123(37%)	1.951(63%)	37	665	0	665	703	703	1205	    638
167	&scorr;&sweep;&b;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	657	0	657	703	703	1508	    630
168	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&b;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	3.058	1.123(37%)	1.935(63%)	37	686	0	686	703	703	1205	    658
169	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	2.825	0.875(31%)	1.950(69%)	31	666	0	666	703	703	1205	    637
170	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	3.075	1.123(37%)	1.952(63%)	37	669	0	669	703	703	1205	    640
171	&scorr;&sweep;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	692	0	692	703	703	1508	    664
172	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	2.828	0.875(31%)	1.953(69%)	31	670	0	670	703	703	1205	    644
173	&scorr;&sweep;&b -d;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	2.832	0.875(31%)	1.957(69%)	31	662	0	662	703	703	1205	    632
174	&scorr;&sweep;&dc2;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	4.225	1.371(33%)	2.854(67%)	33	672	0	672	703	703	1508	    644
175	&scorr;&sweep;&if -W 300 -g -K 6;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	2.828	0.875(31%)	1.953(69%)	31	667	0	667	703	703	1205	    640
176	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	2.831	0.875(31%)	1.956(69%)	31	660	0	660	703	703	1205	    632
177	&scorr;&sweep;&dch;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	3.084	1.123(37%)	1.961(63%)	37	661	0	661	703	703	1205	    634
178	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	2.825	0.875(31%)	1.950(69%)	31	683	0	683	703	703	1205	    655
179	&scorr;&sweep;&dch -f;&syn4;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -K 6 -v;&mfs;	2.828	0.875(31%)	1.953(69%)	31	663	0	663	703	703	1205	    634
180	&scorr;&sweep;&syn4;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	2.824	0.875(31%)	1.949(69%)	31	670	0	670	703	703	1205	    643
181	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&dch -f;&synch2;&if -W 300 -K 6 -v;&mfs;	2.829	0.875(31%)	1.954(69%)	31	666	0	666	703	703	1205	    638
182	&scorr;&sweep;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	2.830	0.875(31%)	1.955(69%)	31	668	0	668	703	703	1205	    638
183	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&mfs;	2.936	0.999(35%)	1.937(65%)	35	658	0	658	703	703	1508	    629
184	&scorr;&sweep;&synch2;&dch;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	658	0	658	703	703	1508	    630
185	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	2.828	0.875(31%)	1.953(69%)	31	680	0	680	703	703	1205	    650
186	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	2.825	0.875(31%)	1.950(69%)	31	659	0	659	703	703	1205	    632
187	&scorr;&sweep;&syn4;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	2.823	0.875(31%)	1.948(69%)	31	673	0	673	703	703	1205	    645
188	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	2.829	0.875(31%)	1.954(69%)	31	668	0	668	703	703	1205	    643
189	&scorr;&sweep;&dc2;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	2.827	0.875(31%)	1.952(69%)	31	661	0	661	703	703	1205	    633
190	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	2.825	0.875(31%)	1.950(69%)	31	667	0	667	703	703	1205	    640
191	&scorr;&sweep;&syn3;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	2.830	0.875(31%)	1.955(69%)	31	654	0	654	703	703	1205	    627
192	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;	3.067	1.123(37%)	1.944(63%)	37	671	0	671	703	703	1205	    643
193	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	2.820	0.875(32%)	1.945(68%)	32	659	0	659	703	703	1205	    630
194	&scorr;&sweep;&syn4;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	3.039	1.123(37%)	1.916(63%)	37	671	0	671	703	703	1508	    643
195	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;	2.832	0.875(31%)	1.957(69%)	31	660	0	660	703	703	1205	    633
196	&scorr;&sweep;&syn2;&synch2;&if -W 300 -K 6 -v;&mfs;	2.822	0.875(32%)	1.947(68%)	32	656	0	656	703	703	1205	    627
197	&scorr;&sweep;&b -d;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	2.823	0.875(31%)	1.948(69%)	31	665	0	665	703	703	1205	    637
198	&scorr;&sweep;&syn2;&syn3;&syn4;&if -W 300 -K 6 -v;&mfs;	2.823	0.875(31%)	1.948(69%)	31	667	0	667	703	703	1205	    640
199	&scorr;&sweep;&b;&if -W 300 -g -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	2.816	0.875(32%)	1.941(68%)	32	668	0	668	703	703	1205	    641
200	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;	2.832	0.875(31%)	1.957(69%)	31	659	0	659	703	703	1205	    630
201	&scorr;&sweep;&syn2;&dch -f;&syn3;&if -W 300 -K 6 -v;&mfs;	2.832	0.875(31%)	1.957(69%)	31	661	0	661	703	703	1205	    636
202	&scorr;&sweep;&b;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	3.073	1.123(37%)	1.950(63%)	37	665	0	665	703	703	1205	    638
203	&scorr;&sweep;&dc2;&b;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	2.827	0.875(31%)	1.952(69%)	31	696	0	696	703	703	1205	    667
204	&scorr;&sweep;&dch;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	3.064	1.123(37%)	1.941(63%)	37	671	0	671	703	703	1508	    645
205	&scorr;&sweep;&dch -f;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	662	0	662	703	703	1508	    637
206	&scorr;&sweep;&dc2;&b;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;										1170	    670
207	&scorr;&sweep;&synch2;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	2.830	0.875(31%)	1.955(69%)	31	657	0	657	703	703	1205	    629
208	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;	2.830	0.875(31%)	1.955(69%)	31	664	0	664	703	703	1205	    634
209	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;	3.068	1.123(37%)	1.945(63%)	37	675	0	675	703	703	1205	    649
210	&scorr;&sweep;&b;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	2.828	0.875(31%)	1.953(69%)	31	670	0	670	703	703	1205	    642
211	&scorr;&sweep;&b;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	656	0	656	703	703	1508	    627
212	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&b -d;&if -W 300 -K 6 -v;&mfs;	2.834	0.875(31%)	1.959(69%)	31	661	0	661	703	703	1205	    632
213	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	2.830	0.875(31%)	1.955(69%)	31	674	0	674	703	703	1205	    645
214	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	2.825	0.875(31%)	1.950(69%)	31	667	0	667	703	703	1205	    640
215	&scorr;&sweep;&syn3;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	657	0	657	703	703	1508	    628
216	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;	2.825	0.875(31%)	1.950(69%)	31	659	0	659	703	703	1205	    631
217	&scorr;&sweep;&syn3;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	2.826	0.875(31%)	1.951(69%)	31	666	0	666	703	703	1205	    637
218	&scorr;&sweep;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	3.219	0.999(32%)	2.220(68%)	32	660	0	660	703	703	1508	    633
219	&scorr;&sweep;&syn2;&b;&b -d;&if -W 300 -K 6 -v;&mfs;	2.827	0.875(31%)	1.952(69%)	31	654	0	654	703	703	1205	    626
220	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;	2.828	0.875(31%)	1.953(69%)	31	664	0	664	703	703	1205	    635
221	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	2.936	0.999(35%)	1.937(65%)	35	664	0	664	703	703	1205	    635
222	&scorr;&sweep;&b -d;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	2.822	0.875(32%)	1.947(68%)	32	664	0	664	703	703	1205	    635
223	&scorr;&sweep;&syn4;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	2.826	0.875(31%)	1.951(69%)	31	659	0	659	703	703	1205	    630
224	&scorr;&sweep;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	2.826	0.875(31%)	1.951(69%)	31	668	0	668	703	703	1205	    639
225	&scorr;&sweep;&synch2;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;										1170	    651
226	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&if -W 300 -K 6 -v;&mfs;	3.625	1.247(35%)	2.378(65%)	35	667	0	667	703	703	1205	    640
227	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	2.830	0.875(31%)	1.955(69%)	31	669	0	669	703	703	1205	    643
228	&scorr;&sweep;&dc2;&syn4;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	2.826	0.875(31%)	1.951(69%)	31	663	0	663	703	703	1205	    635
229	&scorr;&sweep;&syn3;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	2.816	0.875(32%)	1.941(68%)	32	666	0	666	703	703	1205	    644
230	&scorr;&sweep;&syn3;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	657	0	657	703	703	1508	    629
231	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&b;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	2.827	0.875(31%)	1.952(69%)	31	659	0	659	703	703	1205	    629
232	&scorr;&sweep;&dch;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	2.824	0.875(31%)	1.949(69%)	31	670	0	670	703	703	1205	    641
233	&scorr;&sweep;&syn3;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	2.828	0.875(31%)	1.953(69%)	31	659	0	659	703	703	1205	    632
234	&scorr;&sweep;&syn2;&b;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;	3.199	0.999(32%)	2.200(68%)	32	675	0	675	703	703	1205	    647
235	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	3.076	1.123(37%)	1.953(63%)	37	673	0	673	703	703	1205	    645
236	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&syn4;&if -W 300 -K 6 -v;&mfs;	2.822	0.875(32%)	1.947(68%)	32	675	0	675	703	703	1205	    647
237	&scorr;&sweep;&b;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	2.829	0.875(31%)	1.954(69%)	31	659	0	659	703	703	1205	    631
238	&scorr;&sweep;&dch;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;	3.075	1.123(37%)	1.952(63%)	37	668	0	668	703	703	1508	    639
239	&scorr;&sweep;&synch2;&syn3;&dch;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	662	0	662	703	703	1508	    634
240	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	2.828	0.875(31%)	1.953(69%)	31	667	0	667	703	703	1205	    640
241	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	3.072	1.123(37%)	1.949(63%)	37	669	0	669	703	703	1205	    643
242	&scorr;&sweep;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	3.078	1.123(37%)	1.955(63%)	37	671	0	671	703	703	1508	    643
243	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&dch -f;&if -W 300 -K 6 -v;&mfs;	2.826	0.875(31%)	1.951(69%)	31	665	0	665	703	703	1205	    636
244	&scorr;&sweep;&dch -f;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	3.072	1.123(37%)	1.949(63%)	37	679	0	679	703	703	1508	    651
245	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	2.364	0.875(38%)	1.489(62%)	38	691	0	691	703	703	1508	    663
246	&scorr;&sweep;&syn2;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	2.834	0.875(31%)	1.959(69%)	31	666	0	666	703	703	1205	    637
247	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	2.831	0.875(31%)	1.956(69%)	31	655	0	655	703	703	1205	    625
248	&scorr;&sweep;&b;&if -W 300 -x -K 6;&syn3;&if -W 300 -K 6 -v;&mfs;	2.826	0.875(31%)	1.951(69%)	31	667	0	667	703	703	1205	    642
249	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn4;&b;&if -W 300 -K 6 -v;&mfs;	2.820	0.875(32%)	1.945(68%)	32	664	0	664	703	703	1205	    638
250	&scorr;&sweep;&dch -f;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	2.825	0.875(31%)	1.950(69%)	31	695	0	695	703	703	1205	    666
