Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
278	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	17.365	6.418(37%)	10.947(63%)	37	13993	85	13908	4511	1680	3083	  13537
279	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;										1789	  17359
280	&scorr;&sweep;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;	18.685	6.950(38%)	11.735(62%)	38	13059	85	12974	4511	1680	3628	  12570
281	&scorr;&sweep;&synch2;&synch2;&b -d;&if -W 300 -K 6 -v;&mfs;										1789	  17067
282	&scorr;&sweep;&b;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dch;&b;&syn3;&if -W 300 -K 6 -v;&mfs;	24.569	8.249(34%)	16.320(66%)	34	12577	85	12492	4511	1680	3628	  11916
283	&scorr;&sweep;&syn2;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.151	6.914(37%)	12.237(63%)	37	12845	85	12760	4511	1680	3083	  12395
284	&scorr;&sweep;&syn4;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	22.718	7.448(33%)	15.270(67%)	33	12733	85	12648	4511	1680	3325	  12189
285	&scorr;&sweep;&syn3;&syn2;&synch2;&if -W 300 -K 6 -v;&mfs;	19.692	6.932(36%)	12.760(64%)	36	12524	85	12439	4511	1680	3083	  11996
286	&scorr;&sweep;&dch;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.409	6.580(36%)	11.829(64%)	36	13405	85	13320	4511	1680	3085	  12848
287	&scorr;&sweep;&syn3;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn4;&b;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	20.663	7.225(35%)	13.438(65%)	35	12712	85	12627	4511	1680	2861	  12052
288	&scorr;&sweep;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	23.181	7.590(33%)	15.591(67%)	33	13023	85	12938	4511	1680	3629	  12489
289	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	18.485	6.783(37%)	11.702(63%)	37	13097	85	13012	4511	1680	3082	  12674
290	&scorr;&sweep;&b -d;&dc2;&dc2;&if -W 300 -K 6 -v;&mfs;	22.185	7.760(35%)	14.425(65%)	35	13843	85	13758	4511	1680	3628	  13515
291	&scorr;&sweep;&syn4;&b;&syn4;&if -W 300 -K 6 -v;&mfs;	22.031	7.342(34%)	14.689(66%)	34	13005	85	12920	4511	1680	3629	  12462
292	&scorr;&sweep;&synch2;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	20.807	7.304(36%)	13.503(64%)	36	12736	85	12651	4511	1680	3387	  12234
293	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.452	6.273(34%)	12.179(66%)	34	14153	85	14068	4511	1680	3083	  13747
294	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	25.246	8.373(34%)	16.873(66%)	34	13029	85	12944	4511	1680	3628	  12608
295	&scorr;&sweep;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.495	7.884(36%)	14.611(64%)	36	13146	85	13061	4511	1680	3325	  12628
296	&scorr;&sweep;&dch;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&b;&synch2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.635	6.846(35%)	12.789(65%)	35	12780	85	12695	4511	1680	3187	  12158
297	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	21.299	7.261(35%)	14.038(65%)	35	12422	85	12337	4511	1680	2883	  11761
298	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	19.280	6.600(35%)	12.680(65%)	35	13407	85	13322	4511	1680	3085	  12878
299	&scorr;&sweep;&if -W 300 -g -K 6;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	19.371	6.925(36%)	12.446(64%)	36	12878	85	12793	4511	1680	2922	  12218
300	&scorr;&sweep;&b -d;&if -W 300 -K 6 -v;&mfs;										1843	  17599
301	&scorr;&sweep;&dch;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	18.228	6.801(38%)	11.427(62%)	38	12932	85	12847	4511	1680	3084	  12395
302	&scorr;&sweep;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	23.901	8.132(35%)	15.769(65%)	35	12727	85	12642	4511	1680	3325	  12188
303	&scorr;&sweep;&b;&synch2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.611	6.846(35%)	12.765(65%)	35	12643	85	12558	4511	1680	3083	  12137
304	&scorr;&sweep;&syn2;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;	23.408	8.001(35%)	15.407(65%)	35	12908	85	12823	4511	1680	3325	  12368
305	&scorr;&sweep;&dc2;&syn2;&dch;&if -W 300 -K 6 -v;&mfs;	24.421	8.249(34%)	16.172(66%)	34	12847	85	12762	4511	1680	3326	  12274
306	&scorr;&sweep;&b -d;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	21.928	7.735(36%)	14.193(64%)	36	12733	85	12648	4511	1680	3628	  12197
307	&scorr;&sweep;&syn4;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;	21.998	7.342(34%)	14.656(66%)	34	13010	85	12925	4511	1680	3629	  12476
308	&scorr;&sweep;&dch;&dch -f;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.022	7.636(35%)	14.386(65%)	35	13345	85	13260	4511	1680	3628	  12814
309	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	20.755	7.076(35%)	13.679(65%)	35	12945	85	12860	4511	1680	3084	  12389
310	&scorr;&sweep;&dc2;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.851	7.877(35%)	14.974(65%)	35	13030	85	12945	4511	1680	3628	  12486
311	&scorr;&sweep;&dc2;&syn4;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.618	6.808(37%)	11.810(63%)	37	13258	85	13173	4511	1680	3084	  12728
312	&scorr;&sweep;&dch;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	18.541	6.521(36%)	12.020(64%)	36	13341	85	13256	4511	1680	3084	  12778
313	&scorr;&sweep;&syn3;&b -d;&if -W 300 -K 6 -v;&mfs;										1843	  14487
314	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&b;&if -W 300 -K 6 -v;&mfs;	22.011	7.342(34%)	14.669(66%)	34	12810	85	12725	4511	1680	2883	  12160
315	&scorr;&sweep;&dc2;&b;&syn3;&if -W 300 -K 6 -v;&mfs;	23.707	8.132(35%)	15.575(65%)	35	12993	85	12908	4511	1680	3628	  12464
316	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	19.043	6.722(36%)	12.321(64%)	36	12807	85	12722	4511	1680	2884	  12163
317	&scorr;&sweep;&dch;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	18.606	6.587(36%)	12.019(64%)	36	13277	85	13192	4511	1680	3084	  12719
318	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	18.365	6.659(37%)	11.706(63%)	37	13188	85	13103	4511	1680	3082	  12752
319	&scorr;&sweep;&synch2;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	19.741	6.711(34%)	13.030(66%)	34	12804	85	12719	4511	1680	3388	  12300
320	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	21.393	7.218(34%)	14.175(66%)	34	13271	85	13186	4511	1680	2884	  12606
321	&scorr;&sweep;&b -d;&b -d;&if -W 300 -K 6 -v;&mfs;										1843	  17493
322	&scorr;&sweep;&dch;&dch;&b -d;&if -W 300 -K 6 -v;&mfs;										1843	  16666
323	&scorr;&sweep;&syn4;&b;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn4;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	21.557	7.025(33%)	14.532(67%)	33	12940	85	12855	4511	1680	2883	  12283
324	&scorr;&sweep;&synch2;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.012	6.744(34%)	13.268(66%)	34	12860	85	12775	4511	1680	3084	  12406
325	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.454	7.247(33%)	15.207(67%)	33	12731	85	12646	4511	1680	3085	  12182
326	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.852	7.173(35%)	13.679(65%)	35	13050	85	12965	4511	1680	3084	  12560
327	&scorr;&sweep;&b -d;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.847	6.474(37%)	11.373(63%)	37	12719	85	12634	4511	1680	2885	  12051
328	&scorr;&sweep;&syn4;&syn4;&b -d;&if -W 300 -K 6 -v;&mfs;										1843	  16041
329	&scorr;&sweep;&b -d;&b -d;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dch;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	20.423	7.225(36%)	13.198(64%)	36	12734	85	12649	4511	1680	2923	  12078
330	&scorr;&sweep;&dc2;&b;&dch;&if -W 300 -K 6 -v;&mfs;	23.002	8.001(35%)	15.001(65%)	35	12997	85	12912	4511	1680	3629	  12437
331	&scorr;&sweep;&syn2;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.151	6.914(37%)	12.237(63%)	37	12845	85	12760	4511	1680	3083	  12395
332	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;	18.801	6.801(37%)	12.000(63%)	37	13231	85	13146	4511	1680	3083	  12748
333	&scorr;&sweep;&dc2;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	24.072	8.256(35%)	15.816(65%)	35	12790	85	12705	4511	1680	3628	  12207
334	&scorr;&sweep;&syn4;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	21.712	7.349(34%)	14.363(66%)	34	12904	85	12819	4511	1680	3325	  12362
335	&scorr;&sweep;&if -W 300 -g -K 6;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&b;&dch;&if -W 300 -K 6 -v;&mfs;	20.942	7.076(34%)	13.866(66%)	34	12712	85	12627	4511	1680	2884	  12071
336	&scorr;&sweep;&b;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	19.369	6.835(36%)	12.534(64%)	36	12895	85	12810	4511	1680	2883	  12218
337	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	17.621	6.659(38%)	10.962(62%)	38	13126	85	13041	4511	1680	3083	  12672
338	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&dch -f;&if -W 300 -K 6 -v;&mfs;	19.331	6.922(36%)	12.409(64%)	36	12883	85	12798	4511	1680	3084	  12385
339	&scorr;&sweep;&syn4;&synch2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&b;&if -W 300 -K 6 -v;&mfs;										1789	  16630
340	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.200	6.846(36%)	12.354(64%)	36	13192	85	13107	4511	1680	3084	  12836
341	&scorr;&sweep;&dc2;&syn3;&dch -f;&if -W 300 -K 6 -v;&mfs;	24.072	8.256(35%)	15.816(65%)	35	12790	85	12705	4511	1680	3628	  12207
342	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	17.517	6.215(36%)	11.302(64%)	36	13975	85	13890	4511	1680	3083	  13570
343	&scorr;&sweep;&dch;&syn2;&b;&if -W 300 -K 6 -v;&mfs;	23.293	8.001(35%)	15.292(65%)	35	12863	85	12778	4511	1680	3325	  12304
344	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.762	6.711(36%)	12.051(64%)	36	13498	85	13413	4511	1680	3084	  12917
345	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&syn2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	19.126	6.932(37%)	12.194(63%)	37	12604	85	12519	4511	1680	2861	  11929
346	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;	18.881	6.835(37%)	12.046(63%)	37	12709	85	12624	4511	1680	2862	  12046
347	&scorr;&sweep;&syn3;&dch;&b;&if -W 300 -K 6 -v;&mfs;&st;&dch;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	24.161	8.107(34%)	16.054(66%)	34	12444	85	12359	4511	1680	3325	  11782
348	&scorr;&sweep;&syn4;&dc2;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;										1843	  17247
349	&scorr;&sweep;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	24.295	7.924(33%)	16.371(67%)	33	12499	85	12414	4511	1680	3326	  11836
350	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -y -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	18.707	6.853(37%)	11.854(63%)	37	12705	85	12620	4511	1680	2921	  12050
351	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&synch2;&if -W 300 -K 6 -v;&mfs;	17.874	6.684(38%)	11.190(62%)	38	12982	85	12897	4511	1680	3082	  12564
352	&scorr;&sweep;&b -d;&syn4;&if -W 300 -K 6 -v;&mfs;	18.434	6.598(36%)	11.836(64%)	36	13348	85	13263	4511	1680	3629	  12808
353	&scorr;&sweep;&b;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.945	6.835(37%)	12.110(63%)	37	13160	85	13075	4511	1680	3083	  12759
354	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&mfs;	18.145	6.677(37%)	11.468(63%)	37	13067	85	12982	4511	1680	3386	  12566
355	&scorr;&sweep;&b -d;&b -d;&syn2;&if -W 300 -K 6 -v;&mfs;	17.785	6.471(37%)	11.314(63%)	37	13136	85	13051	4511	1680	3325	  12713
356	&scorr;&sweep;&synch2;&dch;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&b;&b -d;&if -W 300 -K 6 -v;&mfs;										1772	  17244
357	&scorr;&sweep;&dch;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	25.999	8.296(32%)	17.703(68%)	32	13005	85	12920	4511	1680	3325	  12451
358	&scorr;&sweep;&dc2;&dch;&if -W 300 -K 6 -v;&mfs;	23.087	7.676(34%)	15.411(66%)	34	13295	85	13210	4511	1680	3629	  12751
359	&scorr;&sweep;&dch;&synch2;&synch2;&if -W 300 -K 6 -v;&mfs;	17.920	6.404(36%)	11.516(64%)	36	12725	85	12640	4511	1680	3387	  12190
360	&scorr;&sweep;&if -W 300 -x -K 6;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	19.164	6.846(36%)	12.318(64%)	36	13455	85	13370	4511	1680	3085	  13019
361	&scorr;&sweep;&b -d;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	17.777	6.535(37%)	11.242(63%)	37	12980	85	12895	4511	1680	3081	  12508
362	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.972	6.025(34%)	11.947(66%)	34	14293	85	14208	4511	1680	3084	  13850
363	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	19.775	6.967(36%)	12.808(64%)	36	12897	85	12812	4511	1680	3083	  12442
364	&scorr;&sweep;&syn3;&b -d;&dch -f;&if -W 300 -K 6 -v;&mfs;	22.773	8.008(36%)	14.765(64%)	36	12789	85	12704	4511	1680	3628	  12219
365	&scorr;&sweep;&syn3;&synch2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	20.693	7.083(35%)	13.610(65%)	35	12731	85	12646	4511	1680	3083	  12200
366	&scorr;&sweep;&b;&dc2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	18.945	6.835(37%)	12.110(63%)	37	13160	85	13075	4511	1680	3083	  12759
367	&scorr;&sweep;&synch2;&syn2;&dc2;&if -W 300 -K 6 -v;&mfs;	19.913	7.049(36%)	12.864(64%)	36	12970	85	12885	4511	1680	3085	  12574
368	&scorr;&sweep;&dc2;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	18.927	6.711(36%)	12.216(64%)	36	12653	85	12568	4511	1680	2884	  12011
369	&scorr;&sweep;&b;&dch;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	21.577	7.200(34%)	14.377(66%)	34	12792	85	12707	4511	1680	2862	  12144
370	&scorr;&sweep;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	23.048	7.676(34%)	15.372(66%)	34	13230	85	13145	4511	1680	3628	  12871
371	&scorr;&sweep;&synch2;&dch;&dch;&if -W 300 -K 6 -v;&mfs;	19.279	6.925(36%)	12.354(64%)	36	13064	85	12979	4511	1680	3388	  12549
372	&scorr;&sweep;&syn4;&dch;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -g -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;	18.246	6.605(37%)	11.641(63%)	37	13146	85	13061	4511	1680	2885	  12487
373	&scorr;&sweep;&b -d;&syn2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&if -W 300 -g -K 6;&dch -f;&if -W 300 -K 6 -v;&mfs;	18.674	6.722(36%)	11.952(64%)	36	12457	85	12372	4511	1680	2883	  11788
374	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	19.531	6.722(35%)	12.809(65%)	35	13229	85	13144	4511	1680	3085	  12723
375	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.041	6.233(37%)	10.808(63%)	37	14119	85	14034	4511	1680	3084	  13667
376	&scorr;&sweep;&if -W 300 -y -K 6;&b;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dc2;&synch2;&if -W 300 -K 6 -v;&mfs;	19.059	6.722(36%)	12.337(64%)	36	12542	85	12457	4511	1680	2883	  11883
377	&scorr;&sweep;&syn4;&if -W 300 -y -K 6;&synch2;&if -W 300 -K 6 -v;&mfs;	19.674	6.977(36%)	12.697(64%)	36	12744	85	12659	4511	1680	3085	  12132
378	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&b;&if -W 300 -K 6 -v;&mfs;	18.008	6.273(35%)	11.735(65%)	35	13464	85	13379	4511	1680	3084	  13156
379	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	17.740	6.542(37%)	11.198(63%)	37	14024	85	13939	4511	1680	3083	  13615
380	&scorr;&sweep;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	19.733	7.067(36%)	12.666(64%)	36	12904	85	12819	4511	1680	3325	  12424
381	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	19.975	7.046(36%)	12.929(64%)	36	13035	85	12950	4511	1680	3082	  12568
382	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;										1789	  17545
383	&scorr;&sweep;&syn3;&dc2;&if -W 300 -K 6 -v;&mfs;	25.246	8.373(34%)	16.873(66%)	34	13029	85	12944	4511	1680	3628	  12608
384	&scorr;&sweep;&b;&b;&dc2;&if -W 300 -K 6 -v;&mfs;	24.551	8.249(34%)	16.302(66%)	34	13050	85	12965	4511	1680	3628	  12682
385	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dch;&b;&if -W 300 -K 6 -v;&mfs;	18.876	6.801(37%)	12.075(63%)	37	12855	85	12770	4511	1680	2861	  12215
386	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.197	6.208(37%)	10.989(63%)	37	14095	85	14010	4511	1680	3085	  13764
387	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	17.610	6.532(38%)	11.078(62%)	38	12788	85	12703	4511	1680	2884	  12181
388	&scorr;&sweep;&b;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	22.245	7.448(34%)	14.797(66%)	34	12933	85	12848	4511	1680	3325	  12382
389	&scorr;&sweep;&syn4;&syn4;&syn4;&if -W 300 -K 6 -v;&mfs;	22.470	7.315(33%)	15.155(67%)	33	13110	85	13025	4511	1680	3629	  12538
390	&scorr;&sweep;&b;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	17.603	6.550(38%)	11.053(62%)	38	13513	85	13428	4511	1680	3083	  13161
391	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&dch;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.508	7.342(35%)	14.166(65%)	35	12557	85	12472	4511	1680	2884	  11906
392	&scorr;&sweep;&dc2;&synch2;&syn3;&if -W 300 -K 6 -v;&mfs;	17.473	6.471(38%)	11.002(62%)	38	12823	85	12738	4511	1680	3387	  12290
393	&scorr;&sweep;&b -d;&b -d;&dch;&if -W 300 -K 6 -v;&mfs;	20.005	7.264(37%)	12.741(63%)	37	13502	85	13417	4511	1680	3628	  13006
394	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	19.237	6.846(36%)	12.391(64%)	36	13259	85	13174	4511	1680	3084	  12741
395	&scorr;&sweep;&b;&synch2;&dch -f;&if -W 300 -K 6 -v;&mfs;	21.109	7.173(34%)	13.936(66%)	34	12766	85	12681	4511	1680	3387	  12251
396	&scorr;&sweep;&dch -f;&dc2;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;	18.442	6.458(36%)	11.984(64%)	36	13234	85	13149	4511	1680	3084	  12694
397	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.762	6.711(36%)	12.051(64%)	36	13634	85	13549	4511	1680	3085	  13052
398	&scorr;&sweep;&syn3;&b -d;&if -W 300 -K 6 -v;&mfs;										1843	  14487
399	&scorr;&sweep;&syn2;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	19.024	6.722(36%)	12.302(64%)	36	12744	85	12659	4511	1680	3083	  12222
400	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&mfs;	21.388	7.636(36%)	13.752(64%)	36	13201	85	13116	4511	1680	3628	  12634
401	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&dc2;&if -W 300 -K 6 -v;&mfs;	19.200	6.846(36%)	12.354(64%)	36	13192	85	13107	4511	1680	3084	  12836
402	&scorr;&sweep;&b;&dch -f;&if -W 300 -K 6 -v;&mfs;	21.094	7.381(35%)	13.713(65%)	35	12871	85	12786	4511	1680	3628	  12370
403	&scorr;&sweep;&dch -f;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&synch2;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;										1843	  18289
404	&scorr;&sweep;&synch2;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;	19.471	6.925(36%)	12.546(64%)	36	12718	85	12633	4511	1680	3085	  12239
405	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	19.046	6.722(36%)	12.324(64%)	36	13175	85	13090	4511	1680	3326	  12682
406	&scorr;&sweep;&b;&syn3;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;	20.204	7.031(35%)	13.173(65%)	35	12894	85	12809	4511	1680	3082	  12444
407	&scorr;&sweep;&syn4;&syn4;&dc2;&if -W 300 -K 6 -v;&mfs;	26.618	8.628(33%)	17.990(67%)	33	13412	85	13327	4511	1680	3629	  12842
408	&scorr;&sweep;&dc2;&syn2;&b;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.404	6.580(36%)	11.824(64%)	36	12480	85	12395	4511	1680	2883	  11808
