Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
2227	&scorr;&sweep;&if -W 300 -y -K 6;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	19.905	4.223(22%)	15.682(78%)	22	7593	0	7593	2784	0	2876	   7371
2228	&scorr;&sweep;&synch2;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	20.924	4.582(22%)	16.342(78%)	22	7589	0	7589	2784	0	2879	   7370
2229	&scorr;&sweep;&dch;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	20.926	4.699(23%)	16.227(77%)	23	7499	0	7499	2784	0	2414	   7340
2230	&scorr;&sweep;&dch -f;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	20.400	4.458(22%)	15.942(78%)	22	7464	0	7464	2784	0	2414	   7269
2231	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	19.945	4.637(24%)	15.308(76%)	24	7508	0	7508	2784	0	2879	   7292
2232	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&synch2;&dc2;&if -W 300 -K 6 -v;&mfs;	20.187	4.575(23%)	15.612(77%)	23	7537	0	7537	2784	0	2878	   7679
2233	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	23.877	5.091(22%)	18.786(78%)	22	7317	0	7317	2784	0	2878	   7360
2234	&scorr;&sweep;&dc2;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	22.338	4.843(22%)	17.495(78%)	22	7356	0	7356	2784	0	2876	   7334
2235	&scorr;&sweep;&syn2;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	20.119	4.334(22%)	15.785(78%)	22	7458	0	7458	2784	0	2414	   7296
2236	&scorr;&sweep;&syn3;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	20.833	4.601(23%)	16.232(77%)	23	7525	0	7525	2784	0	2414	   7258
2237	&scorr;&sweep;&syn4;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	18.852	4.105(22%)	14.747(78%)	22	7747	0	7747	2784	0	2414	   7296
2238	&scorr;&sweep;&b;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	20.125	4.347(22%)	15.778(78%)	22	7489	0	7489	2784	0	2877	   7281
2239	&scorr;&sweep;&b -d;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	22.647	4.967(22%)	17.680(78%)	22	7499	0	7499	2784	0	2878	   7287
2240	&scorr;&sweep;&if -W 300 -x -K 6;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	23.375	4.967(22%)	18.408(78%)	22	7485	0	7485	2784	0	2880	   7295
2241	&scorr;&sweep;&if -W 300 -g -K 6;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	21.834	4.595(22%)	17.239(78%)	22	7377	0	7377	2784	0	2414	   7201
2242	&scorr;&sweep;&if -W 300 -y -K 6;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	22.267	4.719(22%)	17.548(78%)	22	7387	0	7387	2784	0	2878	   7260
2243	&scorr;&sweep;&synch2;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	19.873	4.451(23%)	15.422(77%)	23	7612	0	7612	2784	0	2879	   7312
2244	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&if -W 300 -K 6 -v;&mfs;	23.670	5.215(23%)	18.455(77%)	23	7323	0	7323	2784	0	2879	   7381
2245	&scorr;&sweep;&dch;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	22.314	4.719(22%)	17.595(78%)	22	7396	0	7396	2784	0	2414	   7462
2246	&scorr;&sweep;&dch -f;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	21.304	4.582(22%)	16.722(78%)	22	7386	0	7386	2784	0	2878	   7348
2247	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	20.256	4.471(23%)	15.785(77%)	23	7359	0	7359	2784	0	2878	   7781
2248	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dch;&dc2;&if -W 300 -K 6 -v;&mfs;	20.245	4.471(23%)	15.774(77%)	23	7422	0	7422	2784	0	2876	   7292
2249	&scorr;&sweep;&dc2;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	21.759	4.595(22%)	17.164(78%)	22	7420	0	7420	2784	0	2876	   7289
2250	&scorr;&sweep;&syn2;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	21.288	4.582(22%)	16.706(78%)	22	7438	0	7438	2784	0	2414	   7395
2251	&scorr;&sweep;&syn3;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	21.173	4.582(22%)	16.591(78%)	22	7416	0	7416	2784	0	2414	   7385
2252	&scorr;&sweep;&syn4;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	20.389	4.365(22%)	16.024(78%)	22	7746	0	7746	2784	0	2877	   7289
2253	&scorr;&sweep;&b;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	21.373	4.595(22%)	16.778(78%)	22	7459	0	7459	2784	0	2414	   7167
2254	&scorr;&sweep;&b -d;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	24.199	5.215(22%)	18.984(78%)	22	7432	0	7432	2784	0	2414	   7410
2255	&scorr;&sweep;&synch2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.648	4.640(23%)	16.008(77%)	23	7308	0	7308	2784	0	2875	   7345
2256	&scorr;&sweep;&if -W 300 -x -K 6;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	22.663	4.843(22%)	17.820(78%)	22	7528	0	7528	2784	0	2876	   7293
2257	&scorr;&sweep;&if -W 300 -g -K 6;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	23.272	4.843(21%)	18.429(79%)	21	7377	0	7377	2784	0	2881	   7295
2258	&scorr;&sweep;&if -W 300 -y -K 6;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	21.472	4.595(22%)	16.877(78%)	22	7397	0	7397	2784	0	2878	   7279
2259	&scorr;&sweep;&synch2;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	20.564	4.524(22%)	16.040(78%)	22	7534	0	7534	2784	0	2876	   7288
2260	&scorr;&sweep;&dch;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	23.636	5.091(22%)	18.545(78%)	22	7408	0	7408	2784	0	2414	   7277
2261	&scorr;&sweep;&dch -f;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	22.283	4.719(22%)	17.564(78%)	22	7384	0	7384	2784	0	2414	   7300
2262	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	19.693	4.334(23%)	15.359(77%)	23	7410	0	7410	2784	0	2414	   7307
2263	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dch -f;&dc2;&if -W 300 -K 6 -v;&mfs;	20.358	4.595(23%)	15.763(77%)	23	7447	0	7447	2784	0	2415	   7537
2264	&scorr;&sweep;&dc2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	21.307	4.582(22%)	16.725(78%)	22	7486	0	7486	2784	0	2414	   7224
2265	&scorr;&sweep;&syn2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.227	4.210(22%)	15.017(78%)	22	7366	0	7366	2784	0	2414	   7332
2266	&scorr;&sweep;&dch;&syn2;&if -W 300 -K 6 -v;&mfs;	22.308	4.843(22%)	17.465(78%)	22	7315	0	7315	2784	0	2414	   7307
2267	&scorr;&sweep;&syn3;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.318	4.241(22%)	15.077(78%)	22	7399	0	7399	2784	0	2414	   7422
2268	&scorr;&sweep;&syn4;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.056	4.173(22%)	14.883(78%)	22	7774	0	7774	2784	0	2414	   7334
2269	&scorr;&sweep;&b;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.232	4.209(22%)	15.023(78%)	22	7487	0	7487	2784	0	2414	   7384
2270	&scorr;&sweep;&b -d;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.101	4.223(23%)	14.878(77%)	23	7456	0	7456	2784	0	2414	   7371
2271	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.676	4.451(22%)	16.225(78%)	22	7401	0	7401	2784	0	2414	   7216
2272	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.723	4.575(23%)	16.148(77%)	23	7358	0	7358	2784	0	2414	   7199
2273	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.550	4.276(21%)	16.274(79%)	21	7390	0	7390	2784	0	2414	   7208
2274	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.580	4.595(24%)	14.985(76%)	24	7365	0	7365	2784	0	2414	   7239
2275	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.135	4.334(22%)	15.801(78%)	22	7396	0	7396	2784	0	2879	   7326
2276	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.947	4.582(22%)	16.365(78%)	22	7423	0	7423	2784	0	2414	   7257
2277	&scorr;&sweep;&dch -f;&syn2;&if -W 300 -K 6 -v;&mfs;	20.589	4.471(22%)	16.118(78%)	22	7246	0	7246	2784	0	2414	   7235
2278	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.519	4.327(23%)	15.192(77%)	23	7340	0	7340	2784	0	2414	   7245
2279	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.672	4.347(23%)	15.325(77%)	23	7450	0	7450	2784	0	2414	   7530
2280	&scorr;&sweep;&dc2;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.734	4.458(22%)	16.276(78%)	22	7467	0	7467	2784	0	2414	   7246
2281	&scorr;&sweep;&syn2;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.674	4.347(23%)	15.327(77%)	23	7531	0	7531	2784	0	2414	   7231
2282	&scorr;&sweep;&syn3;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.874	4.500(23%)	15.374(77%)	23	7440	0	7440	2784	0	2414	   7238
2283	&scorr;&sweep;&syn4;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	18.600	4.295(24%)	14.305(76%)	24	7839	0	7839	2784	0	2414	   7261
2284	&scorr;&sweep;&b;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.427	4.451(23%)	14.976(77%)	23	7396	0	7396	2784	0	2414	   7215
2285	&scorr;&sweep;&b -d;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.059	4.223(23%)	14.836(77%)	23	7387	0	7387	2784	0	2414	   7236
2286	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.706	4.451(22%)	16.255(78%)	22	7470	0	7470	2784	0	2414	   7255
2287	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.239	4.561(23%)	15.678(77%)	23	7497	0	7497	2784	0	2414	   7212
2288	&scorr;&sweep;&b;&if -W 300 -K 6 -v;&mfs;	22.522	4.967(23%)	17.555(77%)	23	7327	0	7327	2784	0	2414	   7156
2289	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&if -W 300 -K 6 -v;&mfs;	23.159	5.091(22%)	18.068(78%)	22	7239	0	7239	2784	0	2414	   7172
2290	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	21.385	4.809(23%)	16.576(77%)	23	7549	0	7549	2784	0	2414	   7233
2291	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.336	4.334(23%)	15.002(77%)	23	7425	0	7425	2784	0	2414	   7292
2292	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	19.773	4.334(22%)	15.439(78%)	22	7403	0	7403	2784	0	2414	   7297
2293	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	22.449	4.843(22%)	17.606(78%)	22	7411	0	7411	2784	0	2414	   7250
2294	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	20.297	4.400(22%)	15.897(78%)	22	7404	0	7404	2784	0	2414	   7636
2295	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&dc2;&if -W 300 -K 6 -v;&mfs;	21.099	4.530(22%)	16.569(78%)	22	7384	0	7384	2784	0	2414	   7245
2296	&scorr;&sweep;&dc2;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.289	4.843(22%)	17.446(78%)	22	7306	0	7306	2784	0	2414	   7229
2297	&scorr;&sweep;&syn2;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.464	4.654(22%)	16.810(78%)	22	7379	0	7379	2784	0	2879	   7215
2298	&scorr;&sweep;&syn3;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.858	4.613(23%)	16.245(77%)	23	7329	0	7329	2784	0	2414	   7270
2299	&scorr;&sweep;&syn4;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	19.283	4.400(23%)	14.883(77%)	23	7596	0	7596	2784	0	2414	   7269
2300	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn2;&if -W 300 -K 6 -v;&mfs;	23.999	5.215(22%)	18.784(78%)	22	7282	0	7282	2784	0	2414	   7270
2301	&scorr;&sweep;&b;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.558	4.823(23%)	16.735(77%)	23	7384	0	7384	2784	0	2414	   7315
2302	&scorr;&sweep;&b -d;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.599	4.719(22%)	16.880(78%)	22	7346	0	7346	2784	0	2414	   7240
2303	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.727	4.719(22%)	17.008(78%)	22	7427	0	7427	2784	0	2414	   7190
2304	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.359	4.719(22%)	17.640(78%)	22	7341	0	7341	2784	0	2414	   7237
2305	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.183	4.843(22%)	17.340(78%)	22	7398	0	7398	2784	0	2414	   7245
2306	&scorr;&sweep;&synch2;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.315	4.706(23%)	16.609(77%)	23	7433	0	7433	2784	0	2414	   7550
2307	&scorr;&sweep;&dch;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.620	4.719(22%)	16.901(78%)	22	7259	0	7259	2784	0	2414	   7691
2308	&scorr;&sweep;&dch -f;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.342	4.843(22%)	17.499(78%)	22	7260	0	7260	2784	0	2879	   7741
2309	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.343	4.524(23%)	15.819(77%)	23	7229	0	7229	2784	0	2414	   7690
2310	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dc2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.963	4.719(22%)	17.244(78%)	22	7323	0	7323	2784	0	2415	   7669
2311	&scorr;&sweep;&dc2;&syn3;&if -W 300 -K 6 -v;&mfs;	22.276	4.719(22%)	17.557(78%)	22	7371	0	7371	2784	0	2414	   7582
2312	&scorr;&sweep;&dc2;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.091	4.582(22%)	16.509(78%)	22	7280	0	7280	2784	0	2414	   7537
2313	&scorr;&sweep;&syn2;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.611	4.595(23%)	16.016(77%)	23	7291	0	7291	2784	0	2414	   7564
2314	&scorr;&sweep;&syn3;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.170	4.595(22%)	16.575(78%)	22	7271	0	7271	2784	0	2414	   7616
2315	&scorr;&sweep;&syn4;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	18.977	4.099(22%)	14.878(78%)	22	7547	0	7547	2784	0	2415	   7656
2316	&scorr;&sweep;&b;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.561	4.719(22%)	16.842(78%)	22	7294	0	7294	2784	0	2414	   7627
2317	&scorr;&sweep;&b -d;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.689	4.719(22%)	16.970(78%)	22	7282	0	7282	2784	0	2416	   7523
2318	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.008	4.471(23%)	15.537(77%)	23	7269	0	7269	2784	0	2415	   7531
2319	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	19.977	4.347(22%)	15.630(78%)	22	7318	0	7318	2784	0	2879	   7226
2320	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	21.863	4.843(23%)	17.020(77%)	23	7257	0	7257	2784	0	2414	   7715
2321	&scorr;&sweep;&synch2;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	20.934	4.524(22%)	16.410(78%)	22	7300	0	7300	2784	0	2414	   7731
2322	&scorr;&sweep;&syn2;&syn3;&if -W 300 -K 6 -v;&mfs;	20.886	4.595(23%)	16.291(77%)	23	7294	0	7294	2784	0	2414	   7278
2323	&scorr;&sweep;&dch;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.267	4.706(22%)	17.561(78%)	22	7249	0	7249	2784	0	2414	   7232
2324	&scorr;&sweep;&dch -f;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.472	4.843(22%)	17.629(78%)	22	7200	0	7200	2784	0	2414	   7247
2325	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.019	4.843(22%)	17.176(78%)	22	7232	0	7232	2784	0	2414	   7582
2326	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn2;&syn2;&if -W 300 -K 6 -v;&mfs;	22.295	4.843(22%)	17.452(78%)	22	7287	0	7287	2784	0	2414	   7250
2327	&scorr;&sweep;&dc2;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	21.670	4.706(22%)	16.964(78%)	22	7331	0	7331	2784	0	2414	   7243
2328	&scorr;&sweep;&syn2;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	20.650	4.582(23%)	16.068(77%)	23	7361	0	7361	2784	0	2414	   7255
2329	&scorr;&sweep;&syn3;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	20.085	4.489(23%)	15.596(77%)	23	7247	0	7247	2784	0	2414	   7274
2330	&scorr;&sweep;&syn4;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	19.376	4.223(22%)	15.153(78%)	22	7674	0	7674	2784	0	2878	   7217
2331	&scorr;&sweep;&b;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	20.004	4.347(22%)	15.657(78%)	22	7270	0	7270	2784	0	2414	   7273
2332	&scorr;&sweep;&b -d;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7255	0	7255	2784	0	2414	   7211
2333	&scorr;&sweep;&syn3;&syn3;&if -W 300 -K 6 -v;&mfs;	22.322	4.843(22%)	17.479(78%)	22	7216	0	7216	2784	0	2414	   7253
2334	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	20.942	4.613(23%)	16.329(77%)	23	7316	0	7316	2784	0	2414	   7185
2335	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	20.569	4.489(22%)	16.080(78%)	22	7311	0	7311	2784	0	2414	   7169
2336	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	21.584	4.719(22%)	16.865(78%)	22	7291	0	7291	2784	0	2414	   7218
2337	&scorr;&sweep;&synch2;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	21.508	4.595(22%)	16.913(78%)	22	7357	0	7357	2784	0	2414	   7275
2338	&scorr;&sweep;&dch;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	22.241	4.830(22%)	17.411(78%)	22	7270	0	7270	2784	0	2414	   7234
2339	&scorr;&sweep;&dch -f;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	21.177	4.471(22%)	16.706(78%)	22	7212	0	7212	2784	0	2414	   7246
2340	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	23.655	5.091(22%)	18.564(78%)	22	7310	0	7310	2784	0	2414	   7584
2341	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn3;&syn2;&if -W 300 -K 6 -v;&mfs;	20.005	4.347(22%)	15.658(78%)	22	7271	0	7271	2784	0	2414	   7263
2342	&scorr;&sweep;&dc2;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	19.816	4.400(23%)	15.416(77%)	23	7598	0	7598	2784	0	2414	   7251
2343	&scorr;&sweep;&syn2;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	18.556	4.152(23%)	14.404(77%)	23	7670	0	7670	2784	0	2414	   7250
2344	&scorr;&sweep;&syn4;&syn3;&if -W 300 -K 6 -v;&mfs;	19.824	4.223(22%)	15.601(78%)	22	7805	0	7805	2784	0	2414	   7249
2345	&scorr;&sweep;&syn3;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	18.671	4.334(24%)	14.337(76%)	24	7703	0	7703	2784	0	2414	   7270
2346	&scorr;&sweep;&syn4;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	19.336	4.498(24%)	14.838(76%)	24	7683	0	7683	2784	0	2414	   7276
2347	&scorr;&sweep;&b;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	18.894	4.210(23%)	14.684(77%)	23	7643	0	7643	2784	0	2414	   7212
2348	&scorr;&sweep;&b -d;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	20.143	4.334(22%)	15.809(78%)	22	7597	0	7597	2784	0	2414	   7263
2349	&scorr;&sweep;&if -W 300 -x -K 6;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	19.198	4.471(24%)	14.727(76%)	24	7599	0	7599	2784	0	2414	   7192
2350	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	19.961	4.223(22%)	15.738(78%)	22	7630	0	7630	2784	0	2414	   7172
2351	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	19.013	4.223(23%)	14.790(77%)	23	7669	0	7669	2784	0	2414	   7221
2352	&scorr;&sweep;&synch2;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	18.265	4.034(23%)	14.231(77%)	23	7638	0	7638	2784	0	2414	   7230
2353	&scorr;&sweep;&dch;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	20.309	4.699(24%)	15.610(76%)	24	7576	0	7576	2784	0	2414	   7217
2354	&scorr;&sweep;&dch -f;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	18.920	4.353(24%)	14.567(76%)	24	7553	0	7553	2784	0	2414	   7215
2355	&scorr;&sweep;&b;&syn3;&if -W 300 -K 6 -v;&mfs;	22.836	4.967(22%)	17.869(78%)	22	7254	0	7254	2784	0	2414	   7229
2356	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	18.685	3.975(22%)	14.710(78%)	22	7768	0	7768	2784	0	2414	   7564
2357	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn4;&syn2;&if -W 300 -K 6 -v;&mfs;	20.229	4.347(22%)	15.882(78%)	22	7795	0	7795	2784	0	2414	   7245
2358	&scorr;&sweep;&dc2;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	22.337	4.843(22%)	17.494(78%)	22	7318	0	7318	2784	0	2414	   7228
2359	&scorr;&sweep;&syn2;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	22.222	4.843(22%)	17.379(78%)	22	7282	0	7282	2784	0	2414	   7242
2360	&scorr;&sweep;&syn3;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	20.038	4.471(23%)	15.567(77%)	23	7269	0	7269	2784	0	2414	   7200
2361	&scorr;&sweep;&syn4;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	18.769	4.099(22%)	14.670(78%)	22	7635	0	7635	2784	0	2414	   7171
2362	&scorr;&sweep;&b;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	24.991	5.463(22%)	19.528(78%)	22	7299	0	7299	2784	0	2875	   7304
2363	&scorr;&sweep;&b -d;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	21.260	4.595(22%)	16.665(78%)	22	7293	0	7293	2784	0	2414	   7341
2364	&scorr;&sweep;&if -W 300 -x -K 6;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	20.611	4.595(23%)	16.016(77%)	23	7288	0	7288	2784	0	2414	   7182
2365	&scorr;&sweep;&if -W 300 -g -K 6;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	23.181	4.967(22%)	18.214(78%)	22	7324	0	7324	2784	0	2414	   7149
2366	&scorr;&sweep;&b -d;&syn3;&if -W 300 -K 6 -v;&mfs;	21.161	4.595(22%)	16.566(78%)	22	7248	0	7248	2784	0	2414	   7163
2367	&scorr;&sweep;&if -W 300 -y -K 6;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	21.872	4.843(23%)	17.029(77%)	23	7317	0	7317	2784	0	2414	   7261
2368	&scorr;&sweep;&synch2;&b;&syn2;&if -W 300 -K 6 -v;&mfs;	20.649	4.640(23%)	16.009(77%)	23	7280	0	7280	2784	0	2414	   7239
