Index	Sequence	Path_Delay	Logic_Delay	Net_Delay	Logic_to_Net_Ratio	Slice_LUTs	LUTs_as_Memory	LUTs_as_Logic	RegsFF	RegsLatch	ABC_Delay	ABC_Area
1312	&scorr;&sweep;&synch2;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&syn3;&if -W 300 -K 6 -v;&mfs;	20.200	6.970(35%)	13.230(65%)	35	12449	85	12364	4511	1680	3385	  12021
1313	&scorr;&sweep;&dch;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&syn3;&if -W 300 -K 6 -v;&mfs;	22.958	7.877(35%)	15.081(65%)	35	12775	85	12690	4511	1680	3628	  12197
1314	&scorr;&sweep;&dch -f;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&syn3;&if -W 300 -K 6 -v;&mfs;	22.873	7.552(34%)	15.321(66%)	34	12784	85	12699	4511	1680	3628	  12209
1315	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&syn3;&if -W 300 -K 6 -v;&mfs;	18.122	6.598(37%)	11.524(63%)	37	12841	85	12756	4511	1680	3187	  12238
1316	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&if -W 300 -K 6 -v;&st;&syn3;&if -W 300 -K 6 -v;&mfs;	19.140	6.846(36%)	12.294(64%)	36	12898	85	12813	4511	1680	3385	  12454
1317	&scorr;&sweep;&dc2;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	24.416	7.800(32%)	16.616(68%)	32	13243	85	13158	4511	1680	3629	  12669
1318	&scorr;&sweep;&syn2;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	28.019	8.869(32%)	19.150(68%)	32	13237	85	13152	4511	1680	3326	  12746
1319	&scorr;&sweep;&syn3;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.362	8.621(33%)	17.741(67%)	33	13093	85	13008	4511	1680	3629	  12610
1320	&scorr;&sweep;&syn4;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.638	8.628(33%)	18.010(67%)	33	13534	85	13449	4511	1680	3629	  12967
1321	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -y -K 6;&b;&if -W 300 -K 6 -v;&mfs;	17.948	6.456(36%)	11.492(64%)	36	13360	85	13275	4511	1680	3084	  12989
1322	&scorr;&sweep;&b;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.418	8.745(32%)	18.673(68%)	32	13248	85	13163	4511	1680	3629	  12764
1323	&scorr;&sweep;&b -d;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.413	7.753(35%)	14.660(65%)	35	13637	85	13552	4511	1680	3629	  13169
1324	&scorr;&sweep;&if -W 300 -x -K 6;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.778	7.094(35%)	13.684(65%)	35	13440	85	13355	4511	1680	3084	  12888
1325	&scorr;&sweep;&if -W 300 -g -K 6;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.262	6.722(35%)	12.540(65%)	35	13475	85	13390	4511	1680	3085	  12920
1326	&scorr;&sweep;&if -W 300 -y -K 6;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.632	6.846(35%)	12.786(65%)	35	13455	85	13370	4511	1680	3084	  12900
1327	&scorr;&sweep;&synch2;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.897	7.315(36%)	13.582(64%)	36	13357	85	13272	4511	1680	3387	  12917
1328	&scorr;&sweep;&dch;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	24.708	8.132(33%)	16.576(67%)	33	13228	85	13143	4511	1680	3629	  12636
1329	&scorr;&sweep;&dch -f;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.950	7.552(33%)	15.398(67%)	33	13179	85	13094	4511	1680	3629	  12603
1330	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.985	6.950(35%)	13.035(65%)	35	13173	85	13088	4511	1680	3187	  12545
1331	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&dc2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.173	6.970(35%)	13.203(65%)	35	13241	85	13156	4511	1680	3389	  12691
1332	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.160	6.587(37%)	11.573(63%)	37	13934	85	13849	4511	1680	3084	  13425
1333	&scorr;&sweep;&dc2;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	18.055	6.790(38%)	11.265(62%)	38	13035	85	12950	4511	1680	3387	  12518
1334	&scorr;&sweep;&dc2;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.000	8.504(33%)	17.496(67%)	33	13121	85	13036	4511	1680	3326	  12570
1335	&scorr;&sweep;&syn2;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	28.602	8.993(32%)	19.609(68%)	32	13095	85	13010	4511	1680	3326	  12642
1336	&scorr;&sweep;&syn3;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.378	8.752(32%)	18.626(68%)	32	13095	85	13010	4511	1680	3326	  12566
1337	&scorr;&sweep;&syn4;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.552	8.869(33%)	18.683(67%)	33	13062	85	12977	4511	1680	3326	  12528
1338	&scorr;&sweep;&b;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	29.171	9.117(32%)	20.054(68%)	32	13166	85	13081	4511	1680	3326	  12663
1339	&scorr;&sweep;&b -d;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	28.600	8.993(32%)	19.607(68%)	32	13159	85	13074	4511	1680	3326	  12656
1340	&scorr;&sweep;&if -W 300 -x -K 6;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.392	7.218(34%)	14.174(66%)	34	13175	85	13090	4511	1680	3085	  12653
1341	&scorr;&sweep;&if -W 300 -g -K 6;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.593	7.466(34%)	15.127(66%)	34	13211	85	13126	4511	1680	3085	  12656
1342	&scorr;&sweep;&if -W 300 -y -K 6;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.523	7.466(34%)	15.057(66%)	34	13133	85	13048	4511	1680	3086	  12604
1343	&scorr;&sweep;&synch2;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.241	7.446(36%)	13.795(64%)	36	13211	85	13126	4511	1680	3086	  12728
1344	&scorr;&sweep;&syn2;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	19.000	6.401(34%)	12.599(66%)	34	12881	85	12796	4511	1680	3083	  12431
1345	&scorr;&sweep;&dch;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	25.435	8.380(33%)	17.055(67%)	33	13078	85	12993	4511	1680	3326	  12512
1346	&scorr;&sweep;&dch -f;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	24.458	8.132(34%)	16.326(66%)	34	13059	85	12974	4511	1680	3326	  12492
1347	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.012	7.218(35%)	13.794(65%)	35	12996	85	12911	4511	1680	2884	  12362
1348	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn2;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	23.965	7.714(33%)	16.251(67%)	33	13026	85	12941	4511	1680	3084	  12529
1349	&scorr;&sweep;&dc2;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.833	8.618(33%)	18.215(67%)	33	13099	85	13014	4511	1680	3629	  12537
1350	&scorr;&sweep;&syn2;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.083	8.296(32%)	17.787(68%)	32	12913	85	12828	4511	1680	3326	  12367
1351	&scorr;&sweep;&syn3;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.742	8.752(33%)	17.990(67%)	33	13008	85	12923	4511	1680	3629	  12516
1352	&scorr;&sweep;&syn4;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.051	8.603(32%)	18.448(68%)	32	12980	85	12895	4511	1680	3629	  12437
1353	&scorr;&sweep;&b;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.385	8.745(32%)	18.640(68%)	32	13098	85	13013	4511	1680	3629	  12602
1354	&scorr;&sweep;&b -d;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.980	8.745(33%)	18.235(67%)	33	13179	85	13094	4511	1680	3629	  12681
1355	&scorr;&sweep;&syn3;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	19.983	6.758(34%)	13.225(66%)	34	12842	85	12757	4511	1680	3385	  12338
1356	&scorr;&sweep;&if -W 300 -x -K 6;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.987	7.342(34%)	14.645(66%)	34	13093	85	13008	4511	1680	3086	  12547
1357	&scorr;&sweep;&if -W 300 -g -K 6;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	23.157	7.590(33%)	15.567(67%)	33	13057	85	12972	4511	1680	3084	  12514
1358	&scorr;&sweep;&if -W 300 -y -K 6;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.578	7.466(34%)	15.112(66%)	34	13088	85	13003	4511	1680	3085	  12547
1359	&scorr;&sweep;&synch2;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.254	7.297(35%)	13.957(65%)	35	13191	85	13106	4511	1680	3388	  12753
1360	&scorr;&sweep;&dch;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.147	8.172(32%)	17.975(68%)	32	13079	85	12994	4511	1680	3629	  12500
1361	&scorr;&sweep;&dch -f;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.107	8.420(32%)	18.687(68%)	32	12988	85	12903	4511	1680	3629	  12420
1362	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.168	7.218(35%)	13.950(65%)	35	12890	85	12805	4511	1680	3187	  12234
1363	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn3;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.204	7.342(34%)	14.862(66%)	34	12934	85	12849	4511	1680	3386	  12389
1364	&scorr;&sweep;&dc2;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	28.236	8.668(31%)	19.568(69%)	31	13492	85	13407	4511	1680	3629	  12921
1365	&scorr;&sweep;&syn2;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.389	8.745(32%)	18.644(68%)	32	13631	85	13546	4511	1680	3326	  13151
1366	&scorr;&sweep;&syn4;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	19.437	6.810(36%)	12.627(64%)	36	12832	85	12747	4511	1680	3388	  12260
1367	&scorr;&sweep;&syn3;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.831	8.628(33%)	18.203(67%)	33	13557	85	13472	4511	1680	3629	  13091
1368	&scorr;&sweep;&syn4;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	29.185	9.117(32%)	20.068(68%)	32	13536	85	13451	4511	1680	3629	  12956
1369	&scorr;&sweep;&b;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.883	8.621(33%)	18.262(67%)	33	13552	85	13467	4511	1680	3629	  12985
1370	&scorr;&sweep;&b -d;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	28.356	9.000(32%)	19.356(68%)	32	13661	85	13576	4511	1680	3629	  13103
1371	&scorr;&sweep;&if -W 300 -x -K 6;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.412	7.218(34%)	14.194(66%)	34	13591	85	13506	4511	1680	3084	  13050
1372	&scorr;&sweep;&if -W 300 -g -K 6;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.815	7.094(35%)	13.721(65%)	35	13632	85	13547	4511	1680	3085	  13066
1373	&scorr;&sweep;&if -W 300 -y -K 6;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.878	7.597(34%)	15.281(66%)	34	13704	85	13619	4511	1680	3084	  13154
1374	&scorr;&sweep;&synch2;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.079	7.297(35%)	13.782(65%)	35	13661	85	13576	4511	1680	3387	  13211
1375	&scorr;&sweep;&dch;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	25.934	8.172(32%)	17.762(68%)	32	13499	85	13414	4511	1680	3629	  12914
1376	&scorr;&sweep;&dch -f;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	28.317	9.000(32%)	19.317(68%)	32	13526	85	13441	4511	1680	3629	  12950
1377	&scorr;&sweep;&b;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	19.760	6.801(35%)	12.959(65%)	35	12951	85	12866	4511	1680	3385	  12467
1378	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.981	7.342(34%)	14.639(66%)	34	13427	85	13342	4511	1680	3187	  12810
1379	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&syn4;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.807	7.200(34%)	14.607(66%)	34	13550	85	13465	4511	1680	3387	  13039
1380	&scorr;&sweep;&dc2;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	24.185	7.800(33%)	16.385(67%)	33	13134	85	13049	4511	1680	3629	  12584
1381	&scorr;&sweep;&syn2;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.395	8.745(32%)	18.650(68%)	32	13198	85	13113	4511	1680	3326	  12759
1382	&scorr;&sweep;&syn3;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.994	8.745(33%)	18.249(67%)	33	13112	85	13027	4511	1680	3629	  12627
1383	&scorr;&sweep;&syn4;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.969	8.869(32%)	19.100(68%)	32	13600	85	13515	4511	1680	3629	  13053
1384	&scorr;&sweep;&b;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.399	8.745(32%)	18.654(68%)	32	13214	85	13129	4511	1680	3629	  12756
1385	&scorr;&sweep;&b -d;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	25.752	8.504(34%)	17.248(66%)	34	13274	85	13189	4511	1680	3629	  12800
1386	&scorr;&sweep;&if -W 300 -x -K 6;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.249	6.970(35%)	13.279(65%)	35	13271	85	13186	4511	1680	3084	  12714
1387	&scorr;&sweep;&if -W 300 -g -K 6;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.749	7.463(33%)	15.286(67%)	33	13244	85	13159	4511	1680	3085	  12718
1388	&scorr;&sweep;&b -d;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	17.108	6.429(38%)	10.679(62%)	38	13186	85	13101	4511	1680	3386	  12746
1389	&scorr;&sweep;&if -W 300 -y -K 6;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.817	7.094(35%)	13.723(65%)	35	13224	85	13139	4511	1680	3084	  12721
1390	&scorr;&sweep;&synch2;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	23.229	7.811(34%)	15.418(66%)	34	13290	85	13205	4511	1680	3387	  12876
1391	&scorr;&sweep;&dch;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	25.595	8.504(34%)	17.091(66%)	34	13107	85	13022	4511	1680	3629	  12514
1392	&scorr;&sweep;&dch -f;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	24.141	7.800(33%)	16.341(67%)	33	13113	85	13028	4511	1680	3629	  12543
1393	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.937	7.286(35%)	13.651(65%)	35	13031	85	12946	4511	1680	3187	  12390
1394	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.057	7.094(34%)	13.963(66%)	34	13110	85	13025	4511	1680	3388	  12555
1395	&scorr;&sweep;&dc2;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	23.084	7.676(34%)	15.408(66%)	34	13224	85	13139	4511	1680	3629	  12695
1396	&scorr;&sweep;&syn2;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.961	8.869(32%)	19.092(68%)	32	13281	85	13196	4511	1680	3326	  12790
1397	&scorr;&sweep;&syn3;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.010	8.745(33%)	18.265(67%)	33	13128	85	13043	4511	1680	3629	  12674
1398	&scorr;&sweep;&syn4;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	26.868	8.621(33%)	18.247(67%)	33	13649	85	13564	4511	1680	3629	  13113
1399	&scorr;&sweep;&if -W 300 -x -K 6;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	18.520	6.386(35%)	12.134(65%)	35	13162	85	13077	4511	1680	3083	  12794
1400	&scorr;&sweep;&b;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	25.403	8.373(33%)	17.030(67%)	33	13300	85	13215	4511	1680	3629	  12852
1401	&scorr;&sweep;&b -d;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.676	7.753(35%)	14.923(65%)	35	13638	85	13553	4511	1680	3629	  13160
1402	&scorr;&sweep;&if -W 300 -x -K 6;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.165	6.686(35%)	12.479(65%)	35	13708	85	13623	4511	1680	3084	  13175
1403	&scorr;&sweep;&if -W 300 -g -K 6;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	17.595	6.474(37%)	11.121(63%)	37	13535	85	13450	4511	1680	3085	  12984
1404	&scorr;&sweep;&if -W 300 -y -K 6;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.581	6.828(35%)	12.753(65%)	35	13666	85	13581	4511	1680	3084	  13129
1405	&scorr;&sweep;&synch2;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	23.354	7.793(34%)	15.561(66%)	34	13329	85	13244	4511	1680	3387	  12933
1406	&scorr;&sweep;&dch;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	23.948	7.676(33%)	16.272(67%)	33	13166	85	13081	4511	1680	3629	  12577
1407	&scorr;&sweep;&dch -f;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.968	7.552(33%)	15.416(67%)	33	13208	85	13123	4511	1680	3629	  12628
1408	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.172	7.162(36%)	13.010(64%)	36	13228	85	13143	4511	1680	3187	  12604
1409	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&b -d;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.013	6.722(36%)	12.291(64%)	36	13362	85	13277	4511	1680	3389	  12831
1410	&scorr;&sweep;&if -W 300 -g -K 6;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	18.566	6.404(35%)	12.162(65%)	35	13258	85	13173	4511	1680	3083	  12780
1411	&scorr;&sweep;&dc2;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.579	6.835(35%)	12.744(65%)	35	13202	85	13117	4511	1680	3084	  12639
1412	&scorr;&sweep;&syn2;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	23.174	7.590(33%)	15.584(67%)	33	13238	85	13153	4511	1680	3084	  12755
1413	&scorr;&sweep;&syn3;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.868	7.590(34%)	15.278(66%)	34	13181	85	13096	4511	1680	3085	  12747
1414	&scorr;&sweep;&syn4;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.631	7.421(35%)	14.210(65%)	35	13483	85	13398	4511	1680	3084	  12937
1415	&scorr;&sweep;&b;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	23.184	7.590(33%)	15.594(67%)	33	13159	85	13074	4511	1680	3084	  12704
1416	&scorr;&sweep;&b -d;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	18.750	6.711(36%)	12.039(64%)	36	13463	85	13378	4511	1680	3085	  12944
1417	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.007	6.562(35%)	12.445(65%)	35	13451	85	13366	4511	1680	3085	  12893
1418	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	18.504	6.598(36%)	11.906(64%)	36	13395	85	13310	4511	1680	3085	  12829
1419	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.621	6.846(35%)	12.775(65%)	35	13611	85	13526	4511	1680	3084	  13052
1420	&scorr;&sweep;&synch2;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.407	7.218(34%)	14.189(66%)	34	13133	85	13048	4511	1680	3084	  12619
1421	&scorr;&sweep;&if -W 300 -y -K 6;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	19.239	6.634(35%)	12.605(65%)	35	13246	85	13161	4511	1680	3083	  12743
1422	&scorr;&sweep;&dch;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.079	6.722(36%)	12.357(64%)	36	13154	85	13069	4511	1680	3085	  12563
1423	&scorr;&sweep;&dch -f;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	20.197	6.970(35%)	13.227(65%)	35	13134	85	13049	4511	1680	3084	  12541
1424	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.219	6.846(36%)	12.373(64%)	36	13372	85	13287	4511	1680	2884	  12731
1425	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -x -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	18.849	6.729(36%)	12.120(64%)	36	13439	85	13354	4511	1680	3084	  12866
1426	&scorr;&sweep;&dc2;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.158	6.686(35%)	12.472(65%)	35	13211	85	13126	4511	1680	3084	  12635
1427	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	23.156	7.590(33%)	15.566(67%)	33	13148	85	13063	4511	1680	3084	  12703
1428	&scorr;&sweep;&syn3;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.577	7.466(34%)	15.111(66%)	34	13113	85	13028	4511	1680	3084	  12651
1429	&scorr;&sweep;&syn4;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	27.409	8.745(32%)	18.664(68%)	32	13572	85	13487	4511	1680	3326	  13006
1430	&scorr;&sweep;&b;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.031	7.076(34%)	13.955(66%)	34	13265	85	13180	4511	1680	3084	  12720
1431	&scorr;&sweep;&b -d;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	21.045	7.207(35%)	13.838(65%)	35	13582	85	13497	4511	1680	3086	  13175
1432	&scorr;&sweep;&synch2;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	19.896	6.934(35%)	12.962(65%)	35	13233	85	13148	4511	1680	3386	  12730
1433	&scorr;&sweep;&if -W 300 -x -K 6;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.615	6.846(35%)	12.769(65%)	35	13445	85	13360	4511	1680	3084	  12889
1434	&scorr;&sweep;&if -W 300 -g -K 6;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.033	6.722(36%)	12.311(64%)	36	13367	85	13282	4511	1680	3084	  12805
1435	&scorr;&sweep;&if -W 300 -y -K 6;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	18.282	6.474(36%)	11.808(64%)	36	13467	85	13382	4511	1680	3084	  12908
1436	&scorr;&sweep;&synch2;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.306	7.473(34%)	14.833(66%)	34	13126	85	13041	4511	1680	3084	  12624
1437	&scorr;&sweep;&dch;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	19.070	6.722(36%)	12.348(64%)	36	13202	85	13117	4511	1680	3084	  12613
1438	&scorr;&sweep;&dch -f;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	18.749	6.397(35%)	12.352(65%)	35	13239	85	13154	4511	1680	3084	  12639
1439	&scorr;&sweep;&if -W 300 -K 6 -v;&mfs;&st;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	18.554	7.460(41%)	11.094(59%)	41	13225	85	13140	4511	1680	2883	  12598
1440	&scorr;&sweep;&if -W 300 -K 6 -v;&st;&if -W 300 -g -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	18.700	6.605(36%)	12.095(64%)	36	13359	85	13274	4511	1680	3084	  12808
1441	&scorr;&sweep;&dc2;&if -W 300 -y -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	18.689	6.397(35%)	12.292(65%)	35	13217	85	13132	4511	1680	3085	  12660
1442	&scorr;&sweep;&syn2;&if -W 300 -y -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.583	7.466(34%)	15.117(66%)	34	13181	85	13096	4511	1680	3083	  12768
1443	&scorr;&sweep;&syn2;&if -W 300 -g -K 6;&if -W 300 -K 6 -v;&mfs;	18.949	6.722(36%)	12.227(64%)	36	13370	85	13285	4511	1680	3082	  12932
1444	&scorr;&sweep;&dch;&synch2;&b;&if -W 300 -K 6 -v;&mfs;	18.146	6.339(35%)	11.807(65%)	35	13052	85	12967	4511	1680	3388	  12521
1445	&scorr;&sweep;&syn3;&if -W 300 -y -K 6;&dc2;&syn4;&if -W 300 -K 6 -v;&mfs;	22.270	7.466(34%)	14.804(66%)	34	13097	85	13012	4511	1680	3083	  12719
